112 40 | 0.346689 0.351821 0.30149 x, 0.76 0.346689 0.263483 0.263483, 0.833333 0.351821 0.293184 0.556668, 0.65 0.30149 0.195969 0.752636 0.752636
112 41 | 0.36457 0.326987 0.308444 x, 0.76 0.36457 0.277073 0.277073, 0.833333 0.326987 0.272489 0.549562, 0.65 0.308444 0.200488 0.75005 0.75005
112 42 | 0.38245 0.302152 0.315397 x, 0.76 0.38245 0.290662 0.290662, 0.833333 0.302152 0.251794 0.542456, 0.65 0.315397 0.205008 0.747464 0.747464
112 43 | 0.400331 0.277318 0.322351 x, 0.76 0.400331 0.304252 0.304252, 0.833333 0.277318 0.231098 0.53535, 0.65 0.322351 0.209528 0.744878 0.744878
112 44 | 0.418212 0.252483 0.329305 x, 0.76 0.418212 0.317841 0.317841, 0.833333 0.252483 0.210403 0.528244, 0.65 0.329305 0.214048 0.742292 0.742292
112 45 | 0.436093 0.227649 0.336258 x, 0.76 0.436093 0.33143 0.33143, 0.833333 0.227649 0.189708 0.521138, 0.65 0.336258 0.218568 0.739706 0.739706
112 46 | 0.453974 0.202815 0.343212 x, 0.76 0.453974 0.34502 0.34502, 0.833333 0.202815 0.169012 0.514032, 0.65 0.343212 0.223088 0.73712 0.73712
112 47 | 0.471854 0.17798 0.350166 x, 0.76 0.471854 0.358609 0.358609, 0.833333 0.17798 0.148317 0.506926, 0.65 0.350166 0.227608 0.734534 0.734534
112 48 | 0.489735 0.153146 0.357119 x, 0.76 0.489735 0.372199 0.372199, 0.833333 0.153146 0.127621 0.49982, 0.65 0.357119 0.232127 0.731948 0.731948
112 49 | 0.507616 0.128311 0.364073 x, 0.76 0.507616 0.385788 0.385788, 0.833333 0.128311 0.106926 0.492714, 0.65 0.364073 0.236647 0.729361 0.729361
112 50 | 0.525497 0.103477 0.371026 x, 0.76 0.525497 0.399377 0.399377, 0.833333 0.103477 0.0862307 0.485608, 0.65 0.371026 0.241167 0.726775 0.726775
112 51 | 0.543377 0.0786424 0.37798 x, 0.76 0.543377 0.412967 0.412967, 0.833333 0.0786424 0.0655353 0.478502, 0.65 0.37798 0.245687 0.724189 0.724189
112 52 | 0.561258 0.0538079 0.384934 x, 0.76 0.561258 0.426556 0.426556, 0.833333 0.0538079 0.04484 0.471396, 0.65 0.384934 0.250207 0.721603 0.721603
112 53 | 0.579139 0.0289735 0.391887 x, 0.76 0.579139 0.440146 0.440146, 0.833333 0.0289735 0.0241446 0.46429, 0.65 0.391887 0.254727 0.719017 0.719017
112 54 | 0.59702 0.00413907 0.398841 x, 0.76 0.59702 0.453735 0.453735, 0.833333 0.00413907 0.00344923 0.457184, 0.65 0.398841 0.259247 0.716431 0.716431
112 55 | 0.614901 -0.0206954 0.405795 .
112 56 | 0.632781 -0.0455298 0.412748 .
112 57 | 0.650662 -0.0703642 0.419702 .
112 58 | 0.668543 -0.0951987 0.426656 .
112 59 | 0.686424 -0.120033 0.433609 .
112 60 | 0.704305 -0.144868 0.440563 .
113 16 | -0.0756806 0.950791 0.12489 .
113 17 | -0.0577999 0.925957 0.131843 .
113 18 | -0.0399191 0.901122 0.138797 .
113 19 | -0.0220383 0.876288 0.145751 .
113 20 | -0.00415747 0.851453 0.152704 .
113 21 | 0.0137233 0.826619 0.159658 x, 0.76 0.0137233 0.0104297 0.0104297, 0.833333 0.826619 0.688849 0.699279, 0.65 0.159658 0.103778 0.803056 0.803056
113 22 | 0.0316041 0.801784 0.166611 x, 0.76 0.0316041 0.0240191 0.0240191, 0.833333 0.801784 0.668154 0.692173, 0.65 0.166611 0.108297 0.80047 0.80047
113 23 | 0.0494849 0.77695 0.173565 x, 0.76 0.0494849 0.0376085 0.0376085, 0.833333 0.77695 0.647458 0.685067, 0.65 0.173565 0.112817 0.797884 0.797884
113 24 | 0.0673657 0.752116 0.180519 x, 0.76 0.0673657 0.0511979 0.0511979, 0.833333 0.752116 0.626763 0.677961, 0.65 0.180519 0.117337 0.795298 0.795298
113 25 | 0.0852465 0.727281 0.187472 x, 0.76 0.0852465 0.0647873 0.0647873, 0.833333 0.727281 0.606068 0.670855, 0.65 0.187472 0.121857 0.792712 0.792712
113 26 | 0.103127 0.702447 0.194426 x, 0.76 0.103127 0.0783767 0.0783767, 0.833333 0.702447 0.585372 0.663749, 0.65 0.194426 0.126377 0.790126 0.790126
113 27 | 0.121008 0.677612 0.20138 x, 0.76 0.121008 0.0919662 0.0919662, 0.833333 0.677612 0.564677 0.656643, 0.65 0.20138 0.130897 0.78754 0.78754
113 28 | 0.138889 0.652778 0.208333 x, 0.76 0.138889 0.105556 0.105556, 0.833333 0.652778 0.543981 0.649537, 0.65 0.208333 0.135417 0.784954 0.784954
113 29 | 0.15677 0.627943 0.215287 x, 0.76 0.15677 0.119145 0.119145, 0.833333 0.627943 0.523286 0.642431, 0.65 0.215287 0.139937 0.782368 0.782368
113 30 | 0.17465 0.603109 0.222241 x, 0.76 0.17465 0.132734 0.132734, 0.833333 0.603109 0.502591 0.635325, 0.65 0.222241 0.144456 0.779782 0.779782
113 31 | 0.192531 0.578274 0.229194 x, 0.76 0.192531 0.146324 0.146324, 0.833333 0.578274 0.481895 0.628219, 0.65 0.229194 0.148976 0.777195 0.777195
113 32 | 0.210412 0.55344 0.236148 x, 0.76 0.210412 0.159913 0.159913, 0.833333 0.55344 0.4612 0.621113, 0.65 0.236148 0.153496 0.774609 0.774609
113 33 | 0.228293 0.528606 0.243102 x, 0.76 0.228293 0.173503 0.173503, 0.833333 0.528606 0.440505 0.614007, 0.65 0.243102 0.158016 0.772023 0.772023
113 34 | 0.246174 0.503771 0.250055 x, 0.76 0.246174 0.187092 0.187092, 0.833333 0.503771 0.419809 0.606901, 0.65 0.250055 0.162536 0.769437 0.769437
113 35 | 0.264054 0.478937 0.257009 x, 0.76 0.264054 0.200681 0.200681, 0.833333 0.478937 0.399114 0.599795, 0.65 0.257009 0.167056 0.766851 0.766851
113 36 | 0.281935 0.454102 0.263962 x, 0.76 0.281935 0.214271 0.214271, 0.833333 0.454102 0.378419 0.592689, 0.65 0.263962 0.171576 0.764265 0.764265
113 37 | 0.299816 0.429268 0.270916 x, 0.76 0.299816 0.22786 0.22786, 0.833333 0.429268 0.357723 0.585583, 0.65 0.270916 0.176095 0.761679 0.761679
113 38 | 0.317697 0.404433 0.27787 x, 0.76 0.317697 0.24145 0.24145, 0.833333 0.404433 0.337028 0.578477, 0.65 0.27787 0.180615 0.759093 0.759093
113 39 | 0.335578 0.379599 0.284823 x, 0.76 0.335578 0.255039 0.255039, 0.833333 0.379599 0.316332 0.571371, 0.65 0.284823 0.185135 0.756507 0.756507
113 40 | 0.353458 0.354765 0.291777 x, 0.76 0.353458 0.268628 0.268628, 0.833333 0.354765 0.295637 0.564266, 0.65 0.291777 0.189655 0.753921 0.753921
113 41 | 0.371339 0.32993 0.298731 x, 0.76 0.371339 0.282218 0.282218, 0.833333 0.32993 0.274942 0.55716, 0.65 0.298731 0.194175 0.751334 0.751334
113 42 | 0.38922 0.305096 0.305684 x, 0.76 0.38922 0.295807 0.295807, 0.833333 0.305096 0.254246 0.550054, 0.65 0.305684 0.198695 0.748748 0.748748
113 43 | 0.407101 0.280261 0.312638 x, 0.76 0.407101 0.309397 0.309397, 0.833333 0.280261 0.233551 0.542948, 0.65 0.312638 0.203215 0.746162 0.746162
113 44 | 0.424982 0.255427 0.319592 x, 0.76 0.424982 0.322986 0.322986, 0.833333 0.255427 0.212856 0.535842, 0.65 0.319592 0.207735 0.743576 0.743576
113 45 | 0.442862 0.230592 0.326545 x, 0.76 0.442862 0.336575 0.336575, 0.833333 0.230592 0.19216 0.528736, 0.65 0.326545 0.212254 0.74099 0.74099
113 46 | 0.460743 0.205758 0.333499 x, 0.76 0.460743 0.350165 0.350165, 0.833333 0.205758 0.171465 0.52163, 0.65 0.333499 0.216774 0.738404 0.738404
113 47 | 0.478624 0.180923 0.340453 x, 0.76 0.478624 0.363754 0.363754, 0.833333 0.180923 0.15077 0.514524, 0.65 0.340453 0.221294 0.735818 0.735818
113 48 | 0.496505 0.156089 0.347406 x, 0.76 0.496505 0.377344 0.377344, 0.833333 0.156089 0.130074 0.507418, 0.65 0.347406 0.225814 0.733232 0.733232
113 49 | 0.514386 0.131255 0.35436 x, 0.76 0.514386 0.390933 0.390933, 0.833333 0.131255 0.109379 0.500312, 0.65 0.35436 0.230334 0.730646 0.730646
113 50 | 0.532266 0.10642 0.361313 x, 0.76 0.532266 0.404522 0.404522, 0.833333 0.10642 0.0886835 0.493206, 0.65 0.361313 0.234854 0.72806 0.72806
113 51 | 0.550147 0.0815857 0.368267 x, 0.76 0.550147 0.418112 0.418112, 0.833333 0.0815857 0.0679881 0.4861, 0.65 0.368267 0.239374 0.725474 0.725474
113 52 | 0.568028 0.0567513 0.375221 x, 0.76 0.568028 0.431701 0.431701, 0.833333 0.0567513 0.0472927 0.478994, 0.65 0.375221 0.243893 0.722887 0.722887
113 53 | 0.585909 0.0319169 0.382174 x, 0.76 0.585909 0.445291 0.445291, 0.833333 0.0319169 0.0265974 0.471888, 0.65 0.382174 0.248413 0.720301 0.720301
113 54 | 0.60379 0.00708241 0.389128 x, 0.76 0.60379 0.45888 0.45888, 0.833333 0.00708241 0.00590201 0.464782, 0.65 0.389128 0.252933 0.717715 0.717715
113 55 | 0.62167 -0.017752 0.396082 .
113 56 | 0.639551 -0.0425865 0.403035 .
113 57 | 0.657432 -0.0674209 0.409989 .
113 58 | 0.675313 -0.0922553 0.416943 .
113 59 | 0.693194 -0.11709 0.423896 .
113 60 | 0.711074 -0.141924 0.43085 .
114 16 | -0.068911 0.953734 0.115177 .
114 17 | -0.0510302 0.9289 0.12213 .
114 18 | -0.0331494 0.904065 0.129084 .
114 19 | -0.0152686 0.879231 0.136038 .
114 20 | 0.00261221 0.854397 0.142991 x, 0.76 0.00261221 0.00198528 0.00198528, 0.833333 0.854397 0.711997 0.713982, 0.65 0.142991 0.0929443 0.806927 0.806927
114 21 | 0.020493 0.829562 0.149945 x, 0.76 0.020493 0.0155747 0.0155747, 0.833333 0.829562 0.691302 0.706877, 0.65 0.149945 0.0974641 0.804341 0.804341
114 22 | 0.0383738 0.804728 0.156898 x, 0.76 0.0383738 0.0291641 0.0291641, 0.833333 0.804728 0.670606 0.699771, 0.65 0.156898 0.101984 0.801755 0.801755
114 23 | 0.0562546 0.779893 0.163852 x, 0.76 0.0562546 0.0427535 0.0427535, 0.833333 0.779893 0.649911 0.692665, 0.65 0.163852 0.106504 0.799168 0.799168
114 24 | 0.0741354 0.755059 0.170806 x, 0.76 0.0741354 0.0563429 0.0563429, 0.833333 0.755059 0.629216 0.685559, 0.65 0.170806 0.111024 0.796582 0.796582
114 25 | 0.0920162 0.730224 0.177759 x, 0.76 0.0920162 0.0699323 0.0699323, 0.833333 0.730224 0.60852 0.678453, 0.65 0.177759 0.115544 0.793996 0.793996
114 26 | 0.109897 0.70539 0.184713 x, 0.76 0.109897 0.0835217 0.0835217, 0.833333 0.70539 0.587825 0.671347, 0.65 0.184713 0.120063 0.79141 0.79141
114 27 | 0.127778 0.680556 0.191667 x, 0.76 0.127778 0.0971111 0.0971111, 0.833333 0.680556 0.56713 0.664241, 0.65 0.191667 0.124583 0.788824 0.788824
114 28 | 0.145659 0.655721 0.19862 x, 0.76 0.145659 0.110701 0.110701, 0.833333 0.655721 0.546434 0.657135, 0.65 0.19862 0.129103 0.786238 0.786238
114 29 | 0.163539 0.630887 0.205574 x, 0.76 0.163539 0.12429 0.12429, 0.833333 0.630887 0.525739 0.650029, 0.65 0.205574 0.133623 0.783652 0.783652
114 30 | 0.18142 0.606052 0.212528 x, 0.76 0.18142 0.137879 0.137879, 0.833333 0.606052 0.505044 0.642923, 0.65 0.212528 0.138143 0.781066 0.781066
114 31 | 0.199301 0.581218 0.219481 x, 0.76 0.199301 0.151469 0.151469, 0.833333 0.581218 0.484348 0.635817, 0.65 0.219481 0.142663 0.77848 0.77848
114 32 | 0.217182 0.556383 0.226435 x, 0.76 0.217182 0.165058 0.165058, 0.833333 0.556383 0.463653 0.628711, 0.65 0.226435 0.147183 0.775894 0.775894
114 33 | 0.235063 0.531549 0.233389 x, 0.76 0.235063 0.178648 0.178648, 0.833333 0.531549 0.442957 0.621605, 0.65 0.233389 0.151703 0.773308 0.773308
114 34 | 0.252943 0.506714 0.240342 x, 0.76 0.252943 0.192237 0.192237, 0.833333 0.506714 0.422262 0.614499, 0.65 0.240342 0.156222 0.770721 0.770721
114 35 | 0.270824 0.48188 0.247296 x, 0.76 0.270824 0.205826 0.205826, 0.833333 0.48188 0.401567 0.607393, 0.65 0.247296 0.160742 0.768135 0.768135
114 36 | 0.288705 0.457046 0.254249 x, 0.76 0.288705 0.219416 0.219416, 0.833333 0.457046 0.380871 0.600287, 0.65 0.254249 0.165262 0.765549 0.765549
114 37 | 0.306586 0.432211 0.261203 x, 0.76 0.306586 0.233005 0.233005, 0.833333 0.432211 0.360176 0.593181, 0.65 0.261203 0.169782 0.762963 0.762963
114 38 | 0.324467 0.407377 0.268157 x, 0.76 0.324467 0.246595 0.246595, 0.833333 0.407377 0.339481 0.586075, 0.65 0.268157 0.174302 0.760377 0.760377
114 39 | 0.342347 0.382542 0.27511 x, 0.76 0.342347 0.260184 0.260184, 0.833333 0.382542 0.318785 0.578969, 0.65 0.27511 0.178822 0.757791 0.757791
114 40 | 0.360228 0.357708 0.282064 x, 0.76 0.360228 0.273773 0.273773, 0.833333 0.357708 0.29809 0.571863, 0.65 0.282064 0.183342 0.755205 0.755205
114 41 | 0.378109 0.332873 0.289018 x, 0.76 0.378109 0.287363 0.287363, 0.833333 0.332873 0.277395 0.564757, 0.65 0.289018 0.187861 0.752619 0.752619
114 42 | 0.39599 0.308039 0.295971 x, 0.76 0.39599 0.300952 0.300952, 0.833333 0.308039 0.256699 0.557651, 0.65 0.295971 0.192381 0.750033 0.750033
114 43 | 0.41387 0.283205 0.302925 x, 0.76 0.41387 0.314542 0.314542, 0.833333 0.283205 0.236004 0.550545, 0.65 0.302925 0.196901 0.747447 0.747447
114 44 | 0.431751 0.25837 0.309879 x, 0.76 0.431751 0.328131 0.328131, 0.833333 0.25837 0.215308 0.543439, 0.65 0.309879 0.201421 0.74486 0.74486
114 45 | 0.449632 0.233536 0.316832 x, 0.76 0.449632 0.34172 0.34172, 0.833333 0.233536 0.194613 0.536333, 0.65 0.316832 0.205941 0.742274 0.742274
114 46 | 0.467513 0.208701 0.323786 x, 0.76 0.467513 0.35531 0.35531, 0.833333 0.208701 0.173918 0.529227, 0.65 0.323786 0.210461 0.739688 0.739688
114 47 | 0.485394 0.183867 0.33074 x, 0.76 0.485394 0.368899 0.368899, 0.833333 0.183867 0.153222 0.522122, 0.65 0.33074 0.214981 0.737102 0.737102
114 48 | 0.503274 0.159032 0.337693 x, 0.76 0.503274 0.382489 0.382489, 0.833333 0.159032 0.132527 0.515016, 0.65 0.337693 0.219501 0.734516 0.734516
114 49 | 0.521155 0.134198 0.344647 x, 0.76 0.521155 0.396078 0.396078, 0.833333 0.134198 0.111832 0.50791, 0.65 0.344647 0.22402 0.73193 0.73193
114 50 | 0.539036 0.109364 0.3516 x, 0.76 0.539036 0.409667 0.409667, 0.833333 0.109364 0.0911363 0.500804, 0.65 0.3516 0.22854 0.729344 0.729344
114 51 | 0.556917 0.0845291 0.358554 x, 0.76 0.556917 0.423257 0.423257, 0.833333 0.0845291 0.0704409 0.493698, 0.65 0.358554 0.23306 0.726758 0.726758
114 52 | 0.574798 0.0596946 0.365508 x, 0.76 0.574798 0.436846 0.436846, 0.833333 0.0596946 0.0497455 0.486592, 0.65 0.365508 0.23758 0.724172 0.724172
114 53 | 0.592678 0.0348602 0.372461 x, 0.76 0.592678 0.450436 0.450436, 0.833333 0.0348602 0.0290502 0.479486, 0.65 0.372461 0.2421 0.721586 0.721586
114 54 | 0.610559 0.0100258 0.379415 x, 0.76 0.610559 0.464025 0.464025, 0.833333 0.0100258 0.0083548 0.47238, 0.65 0.379415 0.24662 0.719 0.719
114 55 | 0.62844 -0.0148087 0.386369 .
114 56 | 0.646321 -0.0396431 0.393322 .
114 57 | 0.664202 -0.0644776 0.400276 .
114 58 | 0.682082 -0.089312 0.40723 .
114 59 | 0.699963 -0.114146 0.414183 .
114 60 | 0.717844 -0.138981 0.421137 .
115 16 | -0.0621413 0.956678 0.105464 .
115 17 | -0.0442605 0.931843 0.112417 .
115 18 | -0.0263797 0.907009 0.119371 .
115 19 | -0.0084989 0.882174 0.126325 .
115 20 | 0.0093819 0.85734 0.133278 x, 0.76 0.0093819 0.00713024 0.00713024, 0.833333 0.85734 0.71445 0.72158, 0.65 0.133278 0.0866308 0.808211 0.808211
115 21 | 0.0272627 0.832506 0.140232 x, 0.76 0.0272627 0.0207196 0.0207196, 0.833333 0.832506 0.693755 0.714474, 0.65 0.140232 0.0911507 0.805625 0.805625
115 22 | 0.0451435 0.807671 0.147185 x, 0.76 0.0451435 0.0343091 0.0343091, 0.833333 0.807671 0.673059 0.707368, 0.65 0.147185 0.0956705 0.803039 0.803039
115 23 | 0.0630243 0.782837 0.154139 x, 0.76 0.0630243 0.0478985 0.0478985, 0.833333 0.782837 0.652364 0.700262, 0.65 0.154139 0.10019 0.800453 0.800453
115 24 | 0.0809051 0.758002 0.161093 x, 0.76 0.0809051 0.0614879 0.0614879, 0.833333 0.758002 0.631669 0.693156, 0.65 0.161093 0.10471 0.797867 0.797867
115 25 | 0.0987859 0.733168 0.168046 x, 0.76 0.0987859 0.0750773 0.0750773, 0.833333 0.733168 0.610973 0.68605, 0.65 0.168046 0.10923 0.795281 0.795281
115 26 | 0.116667 0.708333 0.175 x, 0.76 0.116667 0.0886667 0.0886667, 0.833333 0.708333 0.590278 0.678944, 0.65 0.175 0.11375 0.792694 0.792694
115 27 | 0.134547 0.683499 0.181954 x, 0.76 0.134547 0.102256 0.102256, 0.833333 0.683499 0.569582 0.671838, 0.65 0.181954 0.11827 0.790108 0.790108
115 28 | 0.152428 0.658664 0.188907 x, 0.76 0.152428 0.115845 0.115845, 0.833333 0.658664 0.548887 0.664733, 0.65 0.188907 0.12279 0.787522 0.787522
115 29 | 0.170309 0.63383 0.195861 x, 0.76 0.170309 0.129435 0.129435, 0.833333 0.63383 0.528192 0.657627, 0.65 0.195861 0.12731 0.784936 0.784936
115 30 | 0.18819 0.608996 0.202815 x, 0.76 0.18819 0.143024 0.143024, 0.833333 0.608996 0.507496 0.650521, 0.65 0.202815 0.131829 0.78235 0.78235
115 31 | 0.206071 0.584161 0.209768 x, 0.76 0.206071 0.156614 0.156614, 0.833333 0.584161 0.486801 0.643415, 0.65 0.209768 0.136349 0.779764 0.779764
115 32 | 0.223951 0.559327 0.216722 x, 0.76 0.223951 0.170203 0.170203, 0.833333 0.559327 0.466106 0.636309, 0.65 0.216722 0.140869 0.777178 0.777178
115 33 | 0.241832 0.534492 0.223675 x, 0.76 0.241832 0.183792 0.183792, 0.833333 0.534492 0.44541 0.629203, 0.65 0.223675 0.145389 0.774592 0.774592
115 34 | 0.259713 0.509658 0.230629 x, 0.76 0.259713 0.197382 0.197382, 0.833333 0.509658 0.424715 0.622097, 0.65 0.230629 0.149909 0.772006 0.772006
115 35 | 0.277594 0.484823 0.237583 x, 0.76 0.277594 0.210971 0.210971, 0.833333 0.484823 0.404019 0.614991, 0.65 0.237583 0.154429 0.76942 0.76942
115 36 | 0.295475 0.459989 0.244536 x, 0.76 0.295475 0.224561 0.224561, 0.833333 0.459989 0.383324 0.607885, 0.65 0.244536 0.158949 0.766834 0.766834
115 37 | 0.313355 0.435155 0.25149 x, 0.76 0.313355 0.23815 0.23815, 0.833333 0.435155 0.362629 0.600779, 0.65 0.25149 0.163469 0.764247 0.764247
115 38 | 0.331236 0.41032 0.258444 x, 0.76 0.331236 0.25174 0.25174, 0.833333 0.41032 0.341933 0.593673, 0.65 0.258444 0.167988 0.761661 0.761661
115 39 | 0.349117 0.385486 0.265397 x, 0.76 0.349117 0.265329 0.265329, 0.833333 0.385486 0.321238 0.586567, 0.65 0.265397 0.172508 0.759075 0.759075
115 40 | 0.366998 0.360651 0.272351 x, 0.76 0.366998 0.278918 0.278918, 0.833333 0.360651 0.300543 0.579461, 0.65 0.272351 0.177028 0.756489 0.756489
115 41 | 0.384879 0.335817 0.279305 x, 0.76 0.384879 0.292508 0.292508, 0.833333 0.335817 0.279847 0.572355, 0.65 0.279305 0.181548 0.753903 0.753903
115 42 | 0.402759 0.310982 0.286258 x, 0.76 0.402759 0.306097 0.306097, 0.833333 0.310982 0.259152 0.565249, 0.65 0.286258 0.186068 0.751317 0.751317
115 43 | 0.42064 0.286148 0.293212 x, 0.76 0.42064 0.319687 0.319687, 0.833333 0.286148 0.238457 0.558143, 0.65 0.293212 0.190588 0.748731 0.748731
115 44 | 0.438521 0.261313 0.300166 x, 0.76 0.438521 0.333276 0.333276, 0.833333 0.261313 0.217761 0.551037, 0.65 0.300166 0.195108 0.746145 0.746145
115 45 | 0.456402 0.236479 0.307119 x, 0.76 0.456402 0.346865 0.346865, 0.833333 0.236479 0.197066 0.543931, 0.65 0.307119 0.199627 0.743559 0.743559
115 46 | 0.474283 0.211645 0.314073 x, 0.76 0.474283 0.360455 0.360455, 0.833333 0.211645 0.17637 0.536825, 0.65 0.314073 0.204147 0.740973 0.740973
115 47 | 0.492163 0.18681 0.321026 x, 0.76 0.492163 0.374044 0.374044, 0.833333 0.18681 0.155675 0.529719, 0.65 0.321026 0.208667 0.738386 0.738386
115 48 | 0.510044 0.161976 0.32798 x, 0.76 0.510044 0.387634 0.387634, 0.833333 0.161976 0.13498 0.522613, 0.65 0.32798 0.213187 0.7358 0.7358
115 49 | 0.527925 0.137141 0.334934 x, 0.76 0.527925 0.401223 0.401223, 0.833333 0.137141 0.114284 0.515507, 0.65 0.334934 0.217707 0.733214 0.733214
115 50 | 0.545806 0.112307 0.341887 x, 0.76 0.545806 0.414812 0.414812, 0.833333 0.112307 0.093589 0.508401, 0.65 0.341887 0.222227 0.730628 0.730628
115 51 | 0.563687 0.0874724 0.348841 x, 0.76 0.563687 0.428402 0.428402, 0.833333 0.0874724 0.0728937 0.501295, 0.65 0.348841 0.226747 0.728042 0.728042
115 52 | 0.581567 0.062638 0.355795 x, 0.76 0.581567 0.441991 0.441991, 0.833333 0.062638 0.0521983 0.494189, 0.65 0.355795 0.231267 0.725456 0.725456
115 53 | 0.599448 0.0378035 0.362748 x, 0.76 0.599448 0.455581 0.455581, 0.833333 0.0378035 0.0315029 0.487084, 0.65 0.362748 0.235786 0.72287 0.72287
115 54 | 0.617329 0.0129691 0.369702 x, 0.76 0.617329 0.46917 0.46917, 0.833333 0.0129691 0.0108076 0.479978, 0.65 0.369702 0.240306 0.720284 0.720284
115 55 | 0.63521 -0.0118653 0.376656 .
115 56 | 0.653091 -0.0366998 0.383609 .
115 57 | 0.670971 -0.0615342 0.390563 .
115 58 | 0.688852 -0.0863687 0.397517 .
115 59 | 0.706733 -0.111203 0.40447 .
115 60 | 0.724614 -0.136038 0.411424 .
116 16 | -0.0553716 0.959621 0.0957506 .
116 17 | -0.0374908 0.934787 0.102704 .
116 18 | -0.01961 0.909952 0.109658 .
116 19 | -0.00172921 0.885118 0.116611 .
116 20 | 0.0161516 0.860283 0.123565 x, 0.76 0.0161516 0.0122752 0.0122752, 0.833333 0.860283 0.716903 0.729178, 0.65 0.123565 0.0803173 0.809495 0.809495
116 21 | 0.0340324 0.835449 0.130519 x, 0.76 0.0340324 0.0258646 0.0258646, 0.833333 0.835449 0.696207 0.722072, 0.65 0.130519 0.0848372 0.806909 0.806909
116 22 | 0.0519132 0.810614 0.137472 x, 0.76 0.0519132 0.039454 0.039454, 0.833333 0.810614 0.675512 0.714966, 0.65 0.137472 0.0893571 0.804323 0.804323
116 23 | 0.069794 0.78578 0.144426 x, 0.76 0.069794 0.0530434 0.0530434, 0.833333 0.78578 0.654817 0.70786, 0.65 0.144426 0.0938769 0.801737 0.801737
116 24 | 0.0876748 0.760946 0.15138 x, 0.76 0.0876748 0.0666328 0.0666328, 0.833333 0.760946 0.634121 0.700754, 0.65 0.15138 0.0983968 0.799151 0.799151
116 25 | 0.105556 0.736111 0.158333 x, 0.76 0.105556 0.0802222 0.0802222, 0.833333 0.736111 0.613426 0.693648, 0.65 0.158333 0.102917 0.796565 0.796565
116 26 | 0.123436 0.711277 0.165287 x, 0.76 0.123436 0.0938116 0.0938116, 0.833333 0.711277 0.592731 0.686542, 0.65 0.165287 0.107437 0.793979 0.793979
116 27 | 0.141317 0.686442 0.172241 x, 0.76 0.141317 0.107401 0.107401, 0.833333 0.686442 0.572035 0.679436, 0.65 0.172241 0.111956 0.791393 0.791393
116 28 | 0.159198 0.661608 0.179194 x, 0.76 0.159198 0.12099 0.12099, 0.833333 0.661608 0.55134 0.67233, 0.65 0.179194 0.116476 0.788807 0.788807
116 29 | 0.177079 0.636773 0.186148 x, 0.76 0.177079 0.13458 0.13458, 0.833333 0.636773 0.530644 0.665224, 0.65 0.186148 0.120996 0.78622 0.78622
116 30 | 0.19496 0.611939 0.193102 x, 0.76 0.19496 0.148169 0.148169, 0.833333 0.611939 0.509949 0.658118, 0.65 0.193102 0.125516 0.783634 0.783634
116 31 | 0.21284 0.587104 0.200055 x, 0.76 0.21284 0.161759 0.161759, 0.833333 0.587104 0.489254 0.651012, 0.65 0.200055 0.130036 0.781048 0.781048
116 32 | 0.230721 0.56227 0.207009 x, 0.76 0.230721 0.175348 0.175348, 0.833333 0.56227 0.468558 0.643906, 0.65 0.207009 0.134556 0.778462 0.778462
116 33 | 0.248602 0.537436 0.213962 x, 0.76 0.248602 0.188937 0.188937, 0.833333 0.537436 0.447863 0.6368, 0.65 0.213962 0.139076 0.775876 0.775876
116 34 | 0.266483 0.512601 0.220916 x, 0.76 0.266483 0.202527 0.202527, 0.833333 0.512601 0.427168 0.629695, 0.65 0.220916 0.143595 0.77329 0.77329
116 35 | 0.284364 0.487767 0.22787 x, 0.76 0.284364 0.216116 0.216116, 0.833333 0.487767 0.406472 0.622589, 0.65 0.22787 0.148115 0.770704 0.770704
116 36 | 0.302244 0.462932 0.234823 x, 0.76 0.302244 0.229706 0.229706, 0.833333 0.462932 0.385777 0.615483, 0.65 0.234823 0.152635 0.768118 0.768118
116 37 | 0.320125 0.438098 0.241777 x, 0.76 0.320125 0.243295 0.243295, 0.833333 0.438098 0.365082 0.608377, 0.65 0.241777 0.157155 0.765532 0.765532
116 38 | 0.338006 0.413263 0.248731 x, 0.76 0.338006 0.256884 0.256884, 0.833333 0.413263 0.344386 0.601271, 0.65 0.248731 0.161675 0.762946 0.762946
116 39 | 0.355887 0.388429 0.255684 x, 0.76 0.355887 0.270474 0.270474, 0.833333 0.388429 0.323691 0.594165, 0.65 0.255684 0.166195 0.76036 0.76036
116 40 | 0.373767 0.363595 0.262638 x, 0.76 0.373767 0.284063 0.284063, 0.833333 0.363595 0.302995 0.587059, 0.65 0.262638 0.170715 0.757773 0.757773
116 41 | 0.391648 0.33876 0.269592 x, 0.76 0.391648 0.297653 0.297653, 0.833333 0.33876 0.2823 0.579953, 0.65 0.269592 0.175235 0.755187 0.755187
116 42 | 0.409529 0.313926 0.276545 x, 0.76 0.409529 0.311242 0.311242, 0.833333 0.313926 0.261605 0.572847, 0.65 0.276545 0.179754 0.752601 0.752601
116 43 | 0.42741 0.289091 0.283499 x, 0.76 0.42741 0.324831 0.324831, 0.833333 0.289091 0.240909 0.565741, 0.65 0.283499 0.184274 0.750015 0.750015
116 44 | 0.445291 0.264257 0.290453 x, 0.76 0.445291 0.338421 0.338421, 0.833333 0.264257 0.220214 0.558635, 0.65 0.290453 0.188794 0.747429 0.747429
